dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,all,0-all,LR.pen=l1.C=2.000000,0.782792119687,0.724374070566,0.626387527748,0.648491657672
dstc3,all,0-all,LR.pen=l1.C=2.000000,0.769289871555,0.715885524845,0.600994644705,0.624510506002
family,all,0-all,LR.pen=l1.C=2.000000,0.865002511301,0.711098202851,0.641258860218,0.6504810364
ghome,all,0-all,LR.pen=l1.C=2.000000,0.869697931881,0.658691170633,0.534526325251,0.556668915848
