dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,3-phrasal,LR.pen=l1.C=1.000000,0.798772227635,0.682005954509,0.6303012544,0.643858392134
dstc3,next,3-phrasal,LR.pen=l1.C=1.000000,0.785102466328,0.708848656788,0.649314763979,0.668514499151
family,next,3-phrasal,LR.pen=l1.C=1.000000,0.844048844802,0.693921022028,0.586515041001,0.612358981427
ghome,next,3-phrasal,LR.pen=l1.C=1.000000,0.839200694312,0.602665774942,0.488311598831,0.515886621883
