dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.777824665427,0.695580034591,0.646819138457,0.663289429992
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.738472370886,0.653514813495,0.621320519608,0.633287486185
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.840178930186,0.671732040385,0.628470579237,0.645231120841
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.857828157744,0.60922322271,0.552940866001,0.568586764186
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.777999796776,0.694593724836,0.646793756279,0.6629204867
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.738608286504,0.653209169724,0.62161343763,0.633368413496
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.840180499749,0.671975613507,0.629144745064,0.645660096945
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.857561440274,0.608941609689,0.552454793539,0.568067537967
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.778103979008,0.69596281451,0.647106175381,0.663487897513
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.738537597003,0.654090690512,0.621251758637,0.633398028743
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.840011614766,0.671897523634,0.628849548616,0.645474781444
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.857753011156,0.609120559396,0.5529817581,0.568442324351
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.778174928124,0.696049446003,0.647190601871,0.663656236371
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.738372580501,0.653579994582,0.621523715376,0.633575543433
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.840237317931,0.67183610316,0.628947661676,0.64554337493
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.857638068627,0.609433215584,0.552480046064,0.568186843084
