dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,4-syntactic,LinearSVC.pen=l1.C=0.062500,0.844743967532,0.81050666325,0.694453750815,0.7193960942
dstc3,next,4-syntactic,LinearSVC.pen=l1.C=0.062500,0.820557153688,0.77625241489,0.672941271449,0.69948273049
family,next,4-syntactic,LinearSVC.pen=l1.C=2.000000,0.868918257157,0.728558133682,0.661372203616,0.674287309625
ghome,next,4-syntactic,LinearSVC.pen=l1.C=2.000000,0.891207849114,0.678975737452,0.59047775641,0.608302151445
