dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.842481605231,0.788101466918,0.715196423348,0.73726139526
dstc3,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.813269222192,0.750192623357,0.691382074081,0.712202123564
family,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.873392767454,0.740421052829,0.693484355597,0.711070935746
ghome,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.889337863297,0.68715020824,0.624589110598,0.646395144275
