dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,current,0-all,LR.pen=l1.C=2.000000,0.630875298112,0.503967206831,0.466461526007,0.471838602781
dstc3,current,0-all,LR.pen=l1.C=2.000000,0.603085474088,0.486816933933,0.454240184657,0.460906111686
family,current,0-all,LR.pen=l1.C=2.000000,0.728652373179,0.471676336224,0.377681974213,0.39794965767
ghome,current,0-all,LR.pen=l1.C=2.000000,0.766224042675,0.499774642685,0.375713434653,0.402478857971
