dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,12-[7+1.3.4],LR.pen=l1.C=2.000000,0.802048558603,0.731388000896,0.671149551267,0.688999770498
dstc3,next,12-[7+1.3.4],LR.pen=l1.C=2.000000,0.772449714566,0.70295147118,0.654201280381,0.670817072959
family,next,12-[7+1.3.4],LR.pen=l1.C=2.000000,0.873744663486,0.745987572023,0.668348781833,0.687089143252
ghome,next,12-[7+1.3.4],LR.pen=l1.C=2.000000,0.88900488982,0.688078035877,0.592369847318,0.611760097924
