dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,current,10-[5+1.3.4],LR.pen=l1.C=2.000000,0.647370041183,0.498105361094,0.470349219943,0.472576135128
dstc3,current,10-[5+1.3.4],LR.pen=l1.C=2.000000,0.624136116314,0.515585212975,0.468086178073,0.475893287637
family,current,10-[5+1.3.4],LR.pen=l1.C=2.000000,0.722847501256,0.46442051064,0.390385202716,0.408553119996
ghome,current,10-[5+1.3.4],LR.pen=l1.C=2.000000,0.747957282869,0.440730595304,0.365884582637,0.385549227472
