dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,last,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.611203026844,0.462830174079,0.448705463454,0.450535200658
dstc3,last,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.594980041923,0.468274161838,0.439598193031,0.44350635744
family,last,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.73083814666,0.486485481169,0.359712878116,0.379677230475
ghome,last,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.758627675113,0.46268790257,0.333689927251,0.353474366369
