dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,7-d2v,LR.pen=l1.C=1.000000,0.789842381786,0.651653433668,0.64404651828,0.647261639823
dstc3,next,7-d2v,LR.pen=l1.C=1.000000,0.77027027027,0.670467307035,0.638983061306,0.651456484147
family,next,7-d2v,LR.pen=l1.C=1.000000,0.795454545455,0.586821705426,0.576427412362,0.5798217358
ghome,next,7-d2v,LR.pen=l1.C=1.000000,0.819923371648,0.529396133208,0.532618558466,0.530062501313
