dstc2100,dstc2,100,95,5,95.0000,5.0000
dstc2200,dstc2,200,194,6,97.0000,3.0000
dstc2300,dstc2,300,294,6,98.0000,2.0000
dstc2500,dstc2,500,493,7,98.6000,1.4000
dstc3100,dstc3,100,95,5,95.0000,5.0000
dstc3200,dstc3,200,195,5,97.5000,2.5000
dstc3300,dstc3,300,294,6,98.0000,2.0000
dstc3500,dstc3,500,493,7,98.6000,1.4000
family100,family,100,95,5,95.0000,5.0000
family200,family,200,194,6,97.0000,3.0000
family300,family,300,294,6,98.0000,2.0000
family500,family,500,493,7,98.6000,1.4000
ghome100,ghome,100,93,7,93.0000,7.0000
ghome200,ghome,200,193,7,96.5000,3.5000
ghome300,ghome,300,293,7,97.6667,2.3333
ghome500,ghome,500,493,7,98.6000,1.4000
