dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.795997083137,0.711229513717,0.658275261839,0.673918349965
dstc3,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.769318972438,0.69334680509,0.643391497837,0.661252926878
family,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.840570379206,0.670102234075,0.636882180602,0.649724567545
ghome,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.851630151775,0.596703994508,0.563818520506,0.574133387554
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.795962953444,0.711089288198,0.658172770449,0.67380460014
dstc3,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.769656810276,0.694359718279,0.643697570442,0.661756338668
family,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.840740833752,0.67057654748,0.637215725753,0.650118489733
ghome,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.85147689507,0.595744160108,0.563213572724,0.573370637942
