dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,13-[8+1.3.4],LR.pen=l1.C=1.000000,0.811154551921,0.750607809896,0.674599862375,0.695814786731
dstc3,next,13-[8+1.3.4],LR.pen=l1.C=1.000000,0.788536705022,0.72168285944,0.668548257705,0.686681589335
family,next,13-[8+1.3.4],LR.pen=l1.C=1.000000,0.872901808137,0.755689887991,0.662452107537,0.684168194966
ghome,next,13-[8+1.3.4],LR.pen=l1.C=1.000000,0.893267924049,0.695422170453,0.594362687974,0.613207099331
