dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2.#percent=5.#feature=1340,Random forest.#tree=100,0.815612719199,0.759784790233,0.640394362486,0.662962201229,13.8695917249,0.0563930749893
