dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,current,4-syntactic,LR.pen=l1.C=2.000000,0.582827982762,0.413878235421,0.413157195968,0.397342452375
dstc3,current,4-syntactic,LR.pen=l1.C=2.000000,0.562695009366,0.45646723523,0.394193573812,0.381085441247
family,current,4-syntactic,LR.pen=l1.C=2.000000,0.71776368659,0.412179839436,0.305721037195,0.304596254868
ghome,current,4-syntactic,LR.pen=l1.C=2.000000,0.759796363328,0.43801888812,0.30702663736,0.317402997519
