dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2.feature-to-keep=7.syntactic.#=958,Random forest,0.775100698298,0.684605146142,0.593254061008,0.611550438516,1.83448946476,0.0888678431511
dstc2.feature-to-keep=7.syntactic.#=958,LR.pen=l1.C=1,0.749085821821,0.603195655631,0.571874220776,0.578876844105,8.02133923769,0.00717797875404
dstc2.feature-to-keep=7.syntactic.#=958,LinearSVC.pen=l1.C=1,0.738627135498,0.589778423909,0.576153623917,0.577412884641,29.0375410318,0.00616016983986
