dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2.feature-to-keep=5.phrasal.#=2425,Random forest,0.779327795692,0.675626027484,0.592740325784,0.607484746433,2.01269161701,0.0926340023677
dstc2.feature-to-keep=5.phrasal.#=2425,LR.pen=l1.C=1,0.749870345713,0.592567224853,0.565115728216,0.569513985295,8.5656298399,0.00851400693258
dstc2.feature-to-keep=5.phrasal.#=2425,LinearSVC.pen=l1.C=1,0.738307861056,0.581856340674,0.569432812951,0.569179111324,33.5066632032,0.00713320573171
