dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,12-[7+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.738502537313,0.612228864739,0.626844585012,0.616244377974
dstc3,next,12-[7+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.701581370975,0.589454828708,0.599748993525,0.591764327769
family,next,12-[7+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.800561903566,0.588835170457,0.60497481041,0.594711121613
ghome,next,12-[7+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.840531106454,0.551463978196,0.555253820938,0.549632146483
