dstc2100,dstc2,100,98,2,98.0000,2.0000
dstc2200,dstc2,200,198,2,99.0000,1.0000
dstc2300,dstc2,300,298,2,99.3333,0.6667
dstc2500,dstc2,500,498,2,99.6000,0.4000
dstc3100,dstc3,100,99,1,99.0000,1.0000
dstc3200,dstc3,200,199,1,99.5000,0.5000
dstc3300,dstc3,300,299,1,99.6667,0.3333
dstc3500,dstc3,500,498,2,99.6000,0.4000
family100,family,100,98,2,98.0000,2.0000
family200,family,200,198,2,99.0000,1.0000
family300,family,300,298,2,99.3333,0.6667
family500,family,500,492,8,98.4000,1.6000
ghome100,ghome,100,99,1,99.0000,1.0000
ghome200,ghome,200,198,2,99.0000,1.0000
ghome300,ghome,300,298,2,99.3333,0.6667
ghome500,ghome,500,498,2,99.6000,0.4000
