dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,0-all,LR.pen=l1.C=2.000000,0.824482525717,0.765511724087,0.686806506763,0.709175125178
dstc3,next,0-all,LR.pen=l1.C=2.000000,0.801140620819,0.761027411746,0.674457998775,0.700787026567
family,next,0-all,LR.pen=l1.C=2.000000,0.873506403817,0.742125553284,0.662203121352,0.681345518162
ghome,next,0-all,LR.pen=l1.C=2.000000,0.899342096907,0.702115261126,0.600002891484,0.620743154888
