dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.805713764846,0.74244450862,0.672180463436,0.692280782681
dstc3,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.781526068147,0.710844778847,0.662337667467,0.679059536295
family,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.871823832245,0.750790352893,0.66121745787,0.68228230967
ghome,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.89246036282,0.693709978081,0.593795827964,0.613825758737
