dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,7-d2v,LR.pen=l1.C=1.000000,0.708492973826,0.491967164713,0.489935309637,0.481884721833
dstc3,next,7-d2v,LR.pen=l1.C=1.000000,0.720202145215,0.489149152242,0.490729802131,0.47631634736
family,next,7-d2v,LR.pen=l1.C=1.000000,0.752735748368,0.507094133377,0.401251858528,0.410452945388
ghome,next,7-d2v,LR.pen=l1.C=1.000000,0.821669312673,0.55904420731,0.432035574025,0.463469681809
