dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.779784343377,0.702313031884,0.649187806878,0.666446441443
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.739727053786,0.655170963519,0.624151391751,0.635874073528
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.841015507283,0.667725560798,0.631416957443,0.645227842261
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.858090429923,0.613054608133,0.55500265418,0.57149076993
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.780025940957,0.7020861894,0.649873094089,0.666925401088
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.739895192222,0.654609674644,0.623927848516,0.635592494219
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.840957119538,0.667853215675,0.631233241668,0.64519905291
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.857900340806,0.610125781223,0.554319581397,0.570711595946
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.780131019767,0.702170503409,0.649901459749,0.666893922478
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.739929756489,0.65553257525,0.62387644525,0.635841693625
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.841298028629,0.668465614856,0.631340364175,0.645469421763
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.857975487394,0.610202087965,0.554939395611,0.571148549738
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.779850809609,0.702063648974,0.649025771695,0.666240821336
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.739592699135,0.654822691595,0.623906432399,0.635608448424
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.841073895028,0.667551580247,0.630773143496,0.64473739641
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.858050633983,0.611973313191,0.555230881902,0.571759982429
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.779816679916,0.702540484035,0.649605059676,0.666828754911
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.739556573901,0.654777767151,0.624108073909,0.635729055378
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.841017076846,0.667927019254,0.630825999097,0.644908472761
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.857822230689,0.609377811914,0.554137305781,0.570327566918
