dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,3-phrasal,LR.pen=l1.C=1.000000,0.80437918029,0.723890945611,0.611183544669,0.62188875776
dstc3,next,3-phrasal,LR.pen=l1.C=1.000000,0.796784854161,0.760430410703,0.636204584165,0.664645854807
family,next,3-phrasal,LR.pen=l1.C=1.000000,0.86048530889,0.72447012545,0.638857067316,0.662645164504
ghome,next,3-phrasal,LR.pen=l1.C=1.000000,0.813404034631,0.652298032986,0.428353708223,0.468619735247
