dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
ghome,next,7-d2v,LinearSVC.pen=l1.C=2.000000,0.637053406998,0.248890386088,0.250956491855,0.248185708771
dstc2,next,7-d2v,LinearSVC.pen=l1.C=0.062500,0.367464899016,0.249814765235,0.251272031838,0.248932391756
dstc3,next,7-d2v,LinearSVC.pen=l1.C=0.062500,0.379512532334,0.25838301867,0.257257936815,0.25428097066
family,next,7-d2v,LinearSVC.pen=l1.C=2.000000,0.659352398292,0.255666854203,0.251304270481,0.234311387166
