dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,0-all,LR.pen=l1.C=1.000000,0.77947179668,0.697518483605,0.647780745607,0.663911940905
dstc3,next,0-all,LR.pen=l1.C=1.000000,0.747278231201,0.671122880904,0.633935970308,0.647836084595
family,next,0-all,LR.pen=l1.C=1.000000,0.846902624309,0.681927330209,0.651621494063,0.663515668336
ghome,next,0-all,LR.pen=l1.C=1.000000,0.866248174255,0.628453024213,0.566129466487,0.58182733747
