dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.816717452765,0.754108148941,0.680567434352,0.701821361479
dstc3,next,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.791785411649,0.740593589382,0.653063773348,0.677483735492
family,next,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.874136112506,0.743419992666,0.664680847267,0.683791910047
ghome,next,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.890266294109,0.708281268178,0.583242806678,0.611141686083
