id	name	chi2	pval
1880	5-phrase_feature__noun_phrases__next_system_utterance__Corn_Exchange_Street	7.6941	0.0528
1881	6-entity_feature__entity__next_system_utterance__367660_NUMBER	7.6941	0.0528
1882	5-phrase_feature__noun_phrases__next_system_utterance__Corn_Exchange	7.6941	0.0528
1883	6-entity_feature__entity__next_system_utterance__366668_NUMBER	7.6941	0.0528
1884	5-phrase_feature__noun_phrases__next_system_utterance__Lodge	7.6941	0.0528
1885	5-phrase_feature__noun_phrases__next_system_utterance__Corn	7.6941	0.0528
1886	7-syntactic_feature__root_word__next_system_utterance__363471	7.6941	0.0528
1887	7-syntactic_feature__root_word__next_system_utterance__10	7.6941	0.0528
1888	6-entity_feature__entity__next_system_utterance__71_NUMBER	7.6941	0.0528
1889	5-phrase_feature__noun_phrases__next_system_utterance__Exchange_Street	7.6941	0.0528
1890	6-entity_feature__entity__next_system_utterance__196_NUMBER	7.6941	0.0528
1891	5-phrase_feature__noun_phrases__next_system_utterance__Lodge_Hotel	7.6941	0.0528
1892	7-syntactic_feature__root_word__next_system_utterance__308871	7.6941	0.0528
1893	6-entity_feature__entity__next_system_utterance__354382_NUMBER	7.6941	0.0528
1894	6-entity_feature__entity__next_system_utterance__Newmarket_Road_Fen_Ditton_ORGANIZATION	7.6941	0.0528
1895	6-entity_feature__entity__next_system_utterance__36_NUMBER	7.6941	0.0528
1896	5-phrase_feature__noun_phrases__next_system_utterance__Green_Street	7.6941	0.0528
1897	4.1-ngram.next_user_utterance__um	7.6697	0.0534
1898	4.1-ngram.next_system_utterance__17 magdalene street	7.6538	0.0537
1899	4.1-ngram.next_system_utterance__17	7.6538	0.0537
1900	4.1-ngram.next_system_utterance__17 magdalene	7.6538	0.0537
1901	4.1-ngram.next_user_utterance__portuguese food	7.6475	0.0539
1902	4.1-ngram.current_user_utterance__restaurant center	7.6084	0.0548
1903	5-phrase_feature__noun_phrases__next_system_utterance__bangkok	7.6026	0.0550
1904	5-phrase_feature__noun_phrases__current_user_utterance__kosher_food	7.5972	0.0551
1905	5-phrase_feature__noun_phrases__next_user_utterance__mexican_food	7.5972	0.0551
1906	7-syntactic_feature__root_word__current_user_utterance__portuguese	7.5813	0.0555
1907	4.1-ngram.current_user_utterance__thailand	7.5784	0.0556
1908	4.1-ngram.next_user_utterance__okay thank good	7.5695	0.0558
1909	8.1-lda_feature.next_system_utterance__topic_35	7.5688	0.0558
1910	4.1-ngram.next_user_utterance__austrian	7.5683	0.0558
1911	4.1-ngram.next_system_utterance__chinese	7.5635	0.0560
1912	5-phrase_feature__noun_phrases__current_user_utterance__moderate_price	7.5563	0.0561
1913	4.1-ngram.next_system_utterance__halal food	7.5413	0.0565
1914	4.1-ngram.next_system_utterance__serving halal food	7.5413	0.0565
1915	4.1-ngram.next_system_utterance__serving halal	7.5413	0.0565
1916	4.1-ngram.current_user_utterance__town serving	7.5381	0.0566
1917	4.1-ngram.next_user_utterance__thailand	7.5354	0.0567
1918	8.1-lda_feature.current_user_utterance__topic_41	7.5293	0.0568
1919	5-phrase_feature__noun_phrases__next_system_utterance__backstreet_bistro	7.5231	0.0570
1920	4.1-ngram.next_user_utterance__pan	7.5158	0.0572
1921	5-phrase_feature__noun_phrases__current_user_utterance__british_food	7.4975	0.0576
1922	4.1-ngram.next_system_utterance__number la	7.4921	0.0578
1923	4.1-ngram.next_system_utterance__phone number la	7.4921	0.0578
1924	7-syntactic_feature__root_word__next_system_utterance__412430	7.4902	0.0578
1925	6-entity_feature__entity__next_system_utterance__412430_NUMBER	7.4902	0.0578
1926	7-syntactic_feature__root_word__next_system_utterance__451	7.4902	0.0578
1927	6-entity_feature__entity__next_system_utterance__9_NUMBER	7.4902	0.0578
1928	5-phrase_feature__noun_phrases__next_system_utterance__moderate_price	7.4864	0.0579
1929	5-phrase_feature__noun_phrases__next_system_utterance__moderate_price_range	7.4864	0.0579
1930	5-phrase_feature__noun_phrases__next_user_utterance__expensive_restaurant	7.4863	0.0579
1931	4.1-ngram.next_system_utterance__la margherita	7.4850	0.0579
1932	4.1-ngram.next_system_utterance__margherita	7.4850	0.0579
1933	5-phrase_feature__noun_phrases__current_user_utterance__ok	7.4826	0.0580
1934	4.1-ngram.next_system_utterance__restaurant 01223 351880	7.4512	0.0588
1935	4.1-ngram.next_system_utterance__01223 351880	7.4512	0.0588
1936	4.1-ngram.next_system_utterance__351880	7.4512	0.0588
1937	4.1-ngram.next_system_utterance__dont	7.4462	0.0590
1938	4.1-ngram.next_system_utterance__dont care	7.4462	0.0590
1939	4.1-ngram.next_system_utterance__care	7.4462	0.0590
1940	5-phrase_feature__noun_phrases__next_system_utterance__varsity_restaurant	7.4410	0.0591
1941	5-phrase_feature__noun_phrases__next_system_utterance__varsity	7.4410	0.0591
1942	4.1-ngram.next_system_utterance__cambridge lodge	7.4237	0.0596
1943	4.1-ngram.next_system_utterance__lodge	7.4237	0.0596
1944	7-syntactic_feature__obj_word__current_user_utterance__you	7.4232	0.0596
1945	4.1-ngram.current_user_utterance__portuguese	7.4103	0.0599
1946	7-syntactic_feature__root_word__next_user_utterance__area	7.4058	0.0600
1947	5-phrase_feature__noun_phrases__next_system_utterance__serving_basque_food	7.4029	0.0601
1948	5-phrase_feature__noun_phrases__next_system_utterance__basque_food	7.4029	0.0601
1949	4.1-ngram.next_system_utterance__saint	7.3958	0.0603
1950	4.1-ngram.next_user_utterance__modern	7.3847	0.0606
1951	2.1-user_action_words.current_user_utterance__tell	7.3118	0.0626
1952	7-syntactic_feature__obj_word__current_user_utterance__that	7.3118	0.0626
1953	4.1-ngram.next_user_utterance__mediterranean food	7.2986	0.0630
1954	4.1-ngram.next_system_utterance__star	7.2964	0.0630
1955	4.1-ngram.next_system_utterance__lucky star	7.2964	0.0630
1956	4.1-ngram.next_system_utterance__lucky	7.2964	0.0630
1957	5-phrase_feature__noun_phrases__next_system_utterance__anatolia	7.2855	0.0633
1958	4.1-ngram.next_system_utterance__da	7.2413	0.0646
1959	4.1-ngram.next_system_utterance__vinci	7.2413	0.0646
1960	4.1-ngram.next_system_utterance__da vinci pizzeria	7.2413	0.0646
1961	4.1-ngram.next_system_utterance__vinci pizzeria	7.2413	0.0646
1962	4.1-ngram.next_system_utterance__da vinci	7.2413	0.0646
1963	7-syntactic_feature__subj_word__next_system_utterance__duckling	7.2392	0.0647
1964	4.1-ngram.current_user_utterance__looking cheap	7.2377	0.0647
1965	4.1-ngram.next_system_utterance__fusion serves	7.2373	0.0647
1966	4.1-ngram.next_system_utterance__fusion serves chinese	7.2373	0.0647
1967	4.1-ngram.next_system_utterance__hk fusion serves	7.2373	0.0647
1968	5-phrase_feature__noun_phrases__next_system_utterance__tasty_korean_food	7.2252	0.0651
1969	4.1-ngram.current_user_utterance__doesnt matter	7.2118	0.0654
1970	8.1-lda_feature.next_system_utterance__topic_40	7.2090	0.0655
1971	5-phrase_feature__noun_phrases__next_user_utterance__expensive_price	7.2082	0.0656
1972	5-phrase_feature__noun_phrases__next_user_utterance__world	7.2082	0.0656
1973	5-phrase_feature__noun_phrases__current_user_utterance__scottish_food	7.2082	0.0656
1974	5-phrase_feature__noun_phrases__current_user_utterance__portuguese_restaurant	7.2082	0.0656
1975	5-phrase_feature__noun_phrases__next_system_utterance__chinese_restaurant_right	7.2082	0.0656
1976	5-phrase_feature__noun_phrases__next_system_utterance__serving_singaporean_food	7.2082	0.0656
1977	7-syntactic_feature__root_word__current_user_utterance__greek	7.2082	0.0656
1978	7-syntactic_feature__root_word__current_user_utterance__hello	7.2082	0.0656
1979	5-phrase_feature__noun_phrases__next_system_utterance__hungarian_food	7.2082	0.0656
1980	7-syntactic_feature__root_word__current_user_utterance__romanian	7.2082	0.0656
1981	5-phrase_feature__noun_phrases__next_system_utterance__australian_restaurant	7.2082	0.0656
1982	5-phrase_feature__noun_phrases__next_system_utterance__serving_hungarian_food	7.2082	0.0656
1983	5-phrase_feature__noun_phrases__current_user_utterance__serving_romanian_food	7.2082	0.0656
1984	5-phrase_feature__noun_phrases__next_system_utterance__swedish_restaurant	7.2082	0.0656
1985	7-syntactic_feature__root_word__current_user_utterance__hungarian	7.2082	0.0656
1986	5-phrase_feature__noun_phrases__next_system_utterance__steakhouse_restaurant	7.2082	0.0656
1987	5-phrase_feature__noun_phrases__next_system_utterance__singaporean_food	7.2082	0.0656
1988	5-phrase_feature__noun_phrases__next_user_utterance__scandinavian	7.2082	0.0656
1989	5-phrase_feature__noun_phrases__next_system_utterance__afghan_restaurant_right	7.2082	0.0656
1990	7-syntactic_feature__root_word__next_user_utterance__scandinavian	7.2082	0.0656
1991	4.1-ngram.next_system_utterance__taj tandoori great	7.1821	0.0663
1992	4.1-ngram.next_system_utterance__phone number ugly	7.1810	0.0663
1993	4.1-ngram.next_system_utterance__duckling dontcare	7.1810	0.0663
1994	4.1-ngram.next_system_utterance__number ugly duckling	7.1810	0.0663
1995	4.1-ngram.next_system_utterance__number ugly	7.1810	0.0663
1996	4.1-ngram.next_system_utterance__dontcare	7.1810	0.0663
1997	4.1-ngram.next_system_utterance__ugly duckling dontcare	7.1810	0.0663
1998	5-phrase_feature__noun_phrases__next_system_utterance__golden_house	7.1773	0.0665
1999	5-phrase_feature__noun_phrases__next_system_utterance__african_food	7.1747	0.0665
2000	4.1-ngram.current_user_utterance__im looking european	7.1639	0.0669
2001	4.1-ngram.current_user_utterance__looking european	7.1639	0.0669
2002	4.1-ngram.next_system_utterance__missing sock	7.1483	0.0673
2003	4.1-ngram.next_system_utterance__missing	7.1483	0.0673
2004	4.1-ngram.next_system_utterance__sock	7.1483	0.0673
2005	6-entity_feature__entity__next_system_utterance__350688_NUMBER	7.1164	0.0683
2006	6-entity_feature__entity__next_system_utterance__290_NUMBER	7.1164	0.0683
2007	7-syntactic_feature__root_word__next_system_utterance__350688	7.1164	0.0683
2008	7-syntactic_feature__subj_word__next_system_utterance__bistro	7.1086	0.0685
2009	5-phrase_feature__noun_phrases__next_user_utterance__romanian_food	7.0954	0.0689
2010	4.1-ngram.next_user_utterance__thanks good	7.0902	0.0691
2011	4.1-ngram.next_user_utterance__thanks good bye	7.0902	0.0691
2012	4.1-ngram.next_system_utterance__prezzo nice place	7.0538	0.0702
2013	4.1-ngram.next_user_utterance__postcode	7.0516	0.0703
2014	4.1-ngram.current_user_utterance__im looking cheap	7.0497	0.0703
2015	4.1-ngram.next_system_utterance__regent street city	7.0468	0.0704
2016	5-phrase_feature__noun_phrases__current_user_utterance__korean_food	7.0465	0.0704
2017	4.1-ngram.current_user_utterance__steak	7.0401	0.0706
2018	5-phrase_feature__noun_phrases__current_user_utterance__barbecue_food	7.0392	0.0707
2019	4.1-ngram.next_system_utterance__cambridge lodge restaurant	7.0345	0.0708
2020	4.1-ngram.next_system_utterance__lodge restaurant	7.0345	0.0708
2021	8.1-lda_feature.current_user_utterance__topic_28	7.0262	0.0711
2022	7-syntactic_feature__root_word__current_user_utterance__east	7.0156	0.0714
2023	5-phrase_feature__noun_phrases__next_user_utterance__corsica	7.0087	0.0716
2024	5-phrase_feature__noun_phrases__current_user_utterance__malaysian_food	7.0087	0.0716
2025	4.1-ngram.next_system_utterance__place north	7.0062	0.0717
2026	4.1-ngram.next_system_utterance__nice place north	7.0062	0.0717
2027	4.1-ngram.next_system_utterance__place north town	7.0062	0.0717
2028	4.1-ngram.next_system_utterance__sure la	6.9979	0.0720
2029	4.1-ngram.next_user_utterance__restaurant serving	6.9878	0.0723
2030	5-phrase_feature__noun_phrases__current_user_utterance__something	6.9733	0.0728
2031	4.1-ngram.next_system_utterance__restaurant serving chinese	6.9707	0.0728
2032	4.1-ngram.next_system_utterance__pizzeria	6.9415	0.0738
2033	4.1-ngram.next_system_utterance__21	6.9411	0.0738
2034	4.1-ngram.current_user_utterance__number type food	6.9366	0.0739
2035	4.1-ngram.current_user_utterance__doesnt	6.9317	0.0741
2036	4.1-ngram.current_user_utterance__looking restaurant north	6.9295	0.0742
2037	4.1-ngram.next_user_utterance__excellent	6.9173	0.0746
2038	4.1-ngram.current_user_utterance__address type food	6.9023	0.0751
2039	4.1-ngram.current_user_utterance__address type	6.9023	0.0751
2040	4.1-ngram.next_system_utterance__thanh binh 17	6.9003	0.0751
2041	4.1-ngram.next_system_utterance__sure thanh binh	6.9003	0.0751
2042	4.1-ngram.next_system_utterance__sure thanh	6.9003	0.0751
2043	4.1-ngram.next_system_utterance__binh 17 magdalene	6.9003	0.0751
2044	4.1-ngram.next_system_utterance__binh 17	6.9003	0.0751
2045	4.1-ngram.next_system_utterance__prezzo great restaurant	6.8687	0.0762
2046	4.1-ngram.next_system_utterance__prezzo great	6.8687	0.0762
2047	5-phrase_feature__noun_phrases__next_user_utterance__christmas	6.8628	0.0764
2048	5-phrase_feature__noun_phrases__current_user_utterance__fusion_food	6.8628	0.0764
2049	5-phrase_feature__noun_phrases__next_system_utterance__cheap_korean_food	6.8628	0.0764
2050	7-syntactic_feature__subj_word__next_system_utterance__rest	6.8628	0.0764
2051	6-entity_feature__entity__next_user_utterance__christmas_SET	6.8628	0.0764
2052	5-phrase_feature__noun_phrases__next_user_utterance__christmas_food	6.8628	0.0764
2053	5-phrase_feature__noun_phrases__next_system_utterance__rest	6.8628	0.0764
2054	5-phrase_feature__noun_phrases__next_system_utterance__travellers	6.8628	0.0764
2055	5-phrase_feature__noun_phrases__next_system_utterance__travellers_rest	6.8628	0.0764
2056	7-syntactic_feature__obj_word__next_user_utterance__kind	6.8544	0.0767
2057	4.1-ngram.next_system_utterance__seoul great restaurant	6.8521	0.0768
2058	4.1-ngram.next_system_utterance__little seoul great	6.8521	0.0768
2059	4.1-ngram.next_system_utterance__seoul great	6.8521	0.0768
2060	5-phrase_feature__noun_phrases__next_user_utterance__south	6.8428	0.0771
2061	7-syntactic_feature__root_word__next_user_utterance__postcode	6.8306	0.0775
2062	4.1-ngram.next_user_utterance__moderately	6.8213	0.0778
2063	7-syntactic_feature__subj_word__next_system_utterance__garden	6.8182	0.0779
2064	5-phrase_feature__noun_phrases__next_user_utterance__korean	6.8013	0.0785
2065	4.1-ngram.next_system_utterance__catalan	6.7963	0.0787
2066	4.1-ngram.current_user_utterance__looking restaurant center	6.7853	0.0791
2067	4.1-ngram.next_system_utterance__hotel	6.7836	0.0791
2068	7-syntactic_feature__root_word__next_user_utterance__need	6.7747	0.0794
2069	4.1-ngram.next_user_utterance__cantonese food	6.7680	0.0797
2070	8.1-lda_feature.current_user_utterance__topic_27	6.7627	0.0799
2071	4.1-ngram.current_user_utterance__whats type food	6.7567	0.0801
2072	4.1-ngram.current_user_utterance__whats type	6.7567	0.0801
2073	4.1-ngram.current_user_utterance__matter	6.7444	0.0805
2074	5-phrase_feature__noun_phrases__next_user_utterance__asian_oriental_food	6.7368	0.0808
2075	5-phrase_feature__noun_phrases__next_user_utterance__oriental_food	6.7368	0.0808
2076	4.1-ngram.current_user_utterance__serving austrian	6.7204	0.0814
2077	4.1-ngram.current_user_utterance__serving austrian food	6.7204	0.0814
2078	5-phrase_feature__noun_phrases__next_user_utterance__postcode	6.7176	0.0815
2079	4.1-ngram.next_user_utterance__english food	6.7157	0.0815
2080	4.1-ngram.next_user_utterance__caribbean food	6.7157	0.0815
2081	5-phrase_feature__noun_phrases__next_system_utterance__town	6.7145	0.0816
2082	4.1-ngram.next_system_utterance__town serving halal	6.7114	0.0817
2083	5-phrase_feature__noun_phrases__next_system_utterance__hong_house	6.7096	0.0818
2084	5-phrase_feature__noun_phrases__next_system_utterance__hong	6.7096	0.0818
2085	5-phrase_feature__noun_phrases__next_system_utterance__lan_hong_house	6.7096	0.0818
2086	5-phrase_feature__noun_phrases__next_system_utterance__lan_hong	6.7096	0.0818
2087	4.1-ngram.next_user_utterance__north american food	6.6966	0.0822
2088	4.1-ngram.next_user_utterance__american food	6.6966	0.0822
2089	4.1-ngram.next_system_utterance__nirala	6.6925	0.0824
2090	5-phrase_feature__noun_phrases__current_user_utterance__type_food	6.6917	0.0824
2091	5-phrase_feature__noun_phrases__next_system_utterance__serving_australian_food	6.6917	0.0824
2092	5-phrase_feature__noun_phrases__next_system_utterance__australian_food	6.6917	0.0824
2093	8.1-lda_feature.current_user_utterance__topic_40	6.6857	0.0826
2094	4.1-ngram.next_user_utterance__im good	6.6774	0.0829
2095	4.1-ngram.next_system_utterance__northampton	6.6692	0.0832
2096	4.1-ngram.next_system_utterance__21 24	6.6692	0.0832
2097	4.1-ngram.next_system_utterance__21 24 northampton	6.6692	0.0832
2098	4.1-ngram.next_system_utterance__24 northampton	6.6692	0.0832
2099	4.1-ngram.current_user_utterance__food serve	6.6638	0.0834
2100	7-syntactic_feature__root_word__next_system_utterance__part	6.6469	0.0840
2101	7-syntactic_feature__root_word__current_user_utterance__serving	6.6252	0.0849
2102	4.1-ngram.next_system_utterance__curry prince	6.6199	0.0851
2103	4.1-ngram.next_system_utterance__prince	6.6199	0.0851
2104	8.1-lda_feature.next_user_utterance__topic_42	6.6020	0.0857
2105	6-entity_feature__entity__next_system_utterance__Finders_Corner_Newmarket_Road_LOCATION	6.5950	0.0860
2106	6-entity_feature__entity__next_system_utterance__100_NUMBER	6.5950	0.0860
2107	6-entity_feature__entity__next_system_utterance__19_DATE	6.5950	0.0860
2108	7-syntactic_feature__root_word__next_system_utterance__196	6.5950	0.0860
2109	7-syntactic_feature__root_word__next_system_utterance__24	6.5950	0.0860
2110	6-entity_feature__entity__next_system_utterance__41518_NUMBER	6.5950	0.0860
2111	7-syntactic_feature__root_word__next_system_utterance__43	6.5950	0.0860
2112	6-entity_feature__entity__next_system_utterance__25_NUMBER	6.5950	0.0860
2113	6-entity_feature__entity__next_system_utterance__358399_NUMBER	6.5950	0.0860
2114	5-phrase_feature__noun_phrases__next_system_utterance__A.F	6.5950	0.0860
2115	7-syntactic_feature__root_word__next_system_utterance__12	6.5950	0.0860
2116	7-syntactic_feature__root_word__next_system_utterance__0871 942 9180	6.5950	0.0860
2117	6-entity_feature__entity__next_system_utterance__Cambridge_Leisure_Park_Clifton_Way_Cherry_Hinton_LOCATION	6.5950	0.0860
2118	6-entity_feature__entity__next_system_utterance__Magdalene_Street_City_Centre_LOCATION	6.5950	0.0860
2119	7-syntactic_feature__root_word__next_system_utterance__33	6.5950	0.0860
2120	5-phrase_feature__noun_phrases__next_system_utterance__tasty_vietnamese_food	6.5950	0.0860
2121	7-syntactic_feature__root_word__next_system_utterance__358399	6.5950	0.0860
2122	5-phrase_feature__noun_phrases__next_system_utterance__Green_Street_City	6.5950	0.0860
2123	4.1-ngram.current_user_utterance__irish food	6.5875	0.0863
2124	4.1-ngram.next_user_utterance__start	6.5860	0.0863
2125	4.1-ngram.next_system_utterance__nandos nice	6.5707	0.0869
2126	4.1-ngram.next_user_utterance__type food	6.5592	0.0874
2127	4.1-ngram.next_user_utterance__chinese food	6.5567	0.0875
2128	7-syntactic_feature__root_word__current_user_utterance__french	6.5435	0.0880
2129	5-phrase_feature__noun_phrases__next_user_utterance__venue	6.5381	0.0882
2130	5-phrase_feature__noun_phrases__next_system_utterance__shiraz	6.5190	0.0889
2131	5-phrase_feature__noun_phrases__next_system_utterance__city_centre	6.5061	0.0894
2132	4.1-ngram.next_system_utterance__margherita great restaurant	6.4900	0.0901
2133	4.1-ngram.next_system_utterance__la margherita great	6.4900	0.0901
2134	4.1-ngram.next_system_utterance__margherita great	6.4900	0.0901
2135	4.1-ngram.next_system_utterance__restaurant cheap	6.4894	0.0901
2136	4.1-ngram.next_system_utterance__restaurant cheap price	6.4894	0.0901
2137	7-syntactic_feature__root_word__current_user_utterance__start	6.4884	0.0901
2138	5-phrase_feature__noun_phrases__next_user_utterance__irish_food	6.4884	0.0901
2139	2.1-user_action_words.next_user_utterance__start	6.4884	0.0901
2140	7-syntactic_feature__root_word__current_user_utterance__belgium	6.4884	0.0901
2141	7-syntactic_feature__root_word__next_user_utterance__fine	6.4884	0.0901
2142	4.1-ngram.current_user_utterance__corsica	6.4713	0.0908
2143	6-entity_feature__entity__next_system_utterance__59_NUMBER	6.4685	0.0909
2144	5-phrase_feature__noun_phrases__next_system_utterance__Cherry_Hinton_Cherry	6.4685	0.0909
2145	6-entity_feature__entity__next_system_utterance__432565_NUMBER	6.4685	0.0909
2146	7-syntactic_feature__root_word__next_system_utterance__432565	6.4685	0.0909
2147	5-phrase_feature__noun_phrases__next_system_utterance__High_Street_Cherry	6.4685	0.0909
2148	5-phrase_feature__noun_phrases__next_system_utterance__Hills_Road_City	6.4685	0.0909
2149	7-syntactic_feature__root_word__next_system_utterance__249955	6.4685	0.0909
2150	7-syntactic_feature__root_word__next_system_utterance__59	6.4685	0.0909
2151	5-phrase_feature__noun_phrases__next_system_utterance__Street_Cherry	6.4685	0.0909
2152	5-phrase_feature__noun_phrases__next_system_utterance__Hinton_Cherry_Hinton	6.4685	0.0909
2153	5-phrase_feature__noun_phrases__next_system_utterance__Hinton_Cherry	6.4685	0.0909
2154	5-phrase_feature__noun_phrases__next_system_utterance__hakka	6.4685	0.0909
2155	6-entity_feature__entity__next_system_utterance__249955_NUMBER	6.4685	0.0909
2156	5-phrase_feature__noun_phrases__next_system_utterance__Street_Cherry_Hinton	6.4685	0.0909
2157	6-entity_feature__entity__next_system_utterance__01462_DATE	6.4685	0.0909
2158	6-entity_feature__entity__next_system_utterance__43_NUMBER	6.4685	0.0909
2159	4.1-ngram.next_system_utterance__nice place south	6.4455	0.0918
2160	4.1-ngram.next_system_utterance__place south	6.4455	0.0918
2161	4.1-ngram.next_system_utterance__place south town	6.4455	0.0918
2162	4.1-ngram.next_system_utterance__like crossover modern	6.4329	0.0923
2163	4.1-ngram.next_system_utterance__crossover modern	6.4329	0.0923
2164	4.1-ngram.next_system_utterance__crossover modern european	6.4329	0.0923
2165	4.1-ngram.current_user_utterance__need	6.4212	0.0928
2166	4.1-ngram.current_user_utterance__serves thai food	6.4201	0.0929
2167	4.1-ngram.current_user_utterance__serves thai	6.4201	0.0929
2168	5-phrase_feature__noun_phrases__next_system_utterance__swiss_restaurant	6.4093	0.0933
2169	7-syntactic_feature__root_word__next_user_utterance__japanese	6.4093	0.0933
2170	5-phrase_feature__noun_phrases__next_user_utterance__belgium	6.4093	0.0933
2171	5-phrase_feature__noun_phrases__next_user_utterance__kitalian_food	6.4093	0.0933
2172	5-phrase_feature__noun_phrases__next_system_utterance__vietnamese_restaurant_right	6.4093	0.0933
2173	2.1-user_action_words.current_user_utterance__start	6.4093	0.0933
2174	4.1-ngram.current_user_utterance__restaurant serves	6.3895	0.0941
2175	4.1-ngram.next_system_utterance__polynesian food	6.3861	0.0943
2176	4.1-ngram.next_system_utterance__serving polynesian food	6.3861	0.0943
2177	4.1-ngram.next_system_utterance__serving polynesian	6.3861	0.0943
2178	4.1-ngram.next_system_utterance__restaurant serving polynesian	6.3861	0.0943
2179	4.1-ngram.next_user_utterance__serves	6.3810	0.0945
2180	7-syntactic_feature__subj_word__current_user_utterance__restaurants	6.3760	0.0947
2181	7-syntactic_feature__root_word__next_user_utterance__um	6.3756	0.0947
2182	4.1-ngram.current_user_utterance__start	6.3639	0.0952
2183	4.1-ngram.current_user_utterance__okay address	6.3609	0.0953
2184	4.1-ngram.next_system_utterance__italian food	6.3579	0.0954
2185	8.1-lda_feature.current_user_utterance__topic_12	6.3556	0.0955
2186	4.1-ngram.current_user_utterance__moderate price	6.3525	0.0957
2187	5-phrase_feature__noun_phrases__current_user_utterance__basque_food	6.3521	0.0957
2188	4.1-ngram.current_user_utterance__looking cheap restaurant	6.3378	0.0963
2189	5-phrase_feature__noun_phrases__next_system_utterance__bistro_food	6.3207	0.0970
2190	5-phrase_feature__noun_phrases__next_user_utterance__barbecue_food	6.3207	0.0970
2191	5-phrase_feature__noun_phrases__next_system_utterance__serving_bistro_food	6.3207	0.0970
2192	5-phrase_feature__noun_phrases__next_system_utterance__serving_bistro	6.3207	0.0970
2193	5-phrase_feature__noun_phrases__next_system_utterance__restaurant_serving_bistro	6.3207	0.0970
2194	5-phrase_feature__noun_phrases__current_user_utterance__traditional_food	6.3178	0.0971
2195	5-phrase_feature__noun_phrases__next_user_utterance__pizza	6.3086	0.0975
2196	5-phrase_feature__noun_phrases__current_user_utterance__afghan_food	6.3086	0.0975
2197	5-phrase_feature__noun_phrases__next_system_utterance__basque_restaurant	6.3086	0.0975
2198	5-phrase_feature__noun_phrases__next_system_utterance__welsh_restaurant	6.3086	0.0975
2199	5-phrase_feature__noun_phrases__current_user_utterance__cantonese_food	6.3086	0.0975
2200	4.1-ngram.current_user_utterance__phone number price	6.3078	0.0976
2201	4.1-ngram.current_user_utterance__number price	6.3078	0.0976
2202	4.1-ngram.current_user_utterance__number price range	6.3078	0.0976
2203	5-phrase_feature__noun_phrases__next_system_utterance__Cambridge_Retail	6.3054	0.0977
2204	7-syntactic_feature__subj_word__next_system_utterance__ditton	6.3054	0.0977
2205	5-phrase_feature__noun_phrases__next_system_utterance__Cambridge_Retail_Park	6.3054	0.0977
2206	5-phrase_feature__noun_phrases__next_system_utterance__Park_Newmarket	6.3054	0.0977
2207	5-phrase_feature__noun_phrases__next_system_utterance__Retail_Park_Newmarket	6.3054	0.0977
2208	5-phrase_feature__noun_phrases__next_system_utterance__Retail_Park	6.3054	0.0977
2209	5-phrase_feature__noun_phrases__next_system_utterance__Retail	6.3054	0.0977
2210	5-phrase_feature__noun_phrases__next_system_utterance__Park_Newmarket_Road	6.3054	0.0977
2211	8.1-lda_feature.current_user_utterance__topic_46	6.2752	0.0990
2212	5-phrase_feature__noun_phrases__current_user_utterance__postcode	6.2630	0.0995
2213	4.1-ngram.next_user_utterance__hungarian	6.2620	0.0995
2214	4.1-ngram.next_user_utterance__mexican	6.2532	0.0999
2215	4.1-ngram.next_system_utterance__boat	6.2475	0.1002
2216	4.1-ngram.next_system_utterance__rice boat	6.2475	0.1002
2217	5-phrase_feature__noun_phrases__next_system_utterance__takeaway	6.2440	0.1003
2218	5-phrase_feature__noun_phrases__next_system_utterance__luck	6.2440	0.1003
2219	5-phrase_feature__noun_phrases__next_system_utterance__chinese_food_takeaway	6.2440	0.1003
2220	5-phrase_feature__noun_phrases__next_system_utterance__food_takeaway	6.2440	0.1003
2221	5-phrase_feature__noun_phrases__next_system_utterance__good_luck	6.2440	0.1003
2222	4.1-ngram.current_user_utterance__dont want	6.2423	0.1004
2223	5-phrase_feature__noun_phrases__current_user_utterance__gastropub_food	6.2150	0.1016
2224	4.1-ngram.current_user_utterance__bout	6.2117	0.1018
2225	4.1-ngram.next_system_utterance__west town	6.2032	0.1021
2226	4.1-ngram.current_user_utterance__different	6.2011	0.1022
2227	4.1-ngram.current_user_utterance__christmas	6.2005	0.1023
2228	4.1-ngram.current_user_utterance__christmas food	6.2005	0.1023
2229	4.1-ngram.current_user_utterance__south area	6.1808	0.1031
2230	5-phrase_feature__noun_phrases__current_user_utterance__corsica	6.1775	0.1033
2231	5-phrase_feature__noun_phrases__next_system_utterance__rice_house	6.1760	0.1034
2232	4.1-ngram.next_system_utterance__cocum	6.1750	0.1034
2233	4.1-ngram.current_user_utterance__correct	6.1748	0.1034
2234	4.1-ngram.next_system_utterance__ugly duckling expensive	6.1572	0.1042
2235	4.1-ngram.next_system_utterance__range ugly	6.1572	0.1042
2236	4.1-ngram.next_system_utterance__range ugly duckling	6.1572	0.1042
2237	4.1-ngram.next_system_utterance__duckling expensive	6.1572	0.1042
2238	4.1-ngram.next_system_utterance__price range ugly	6.1572	0.1042
2239	5-phrase_feature__noun_phrases__current_user_utterance__greek_food	6.1482	0.1046
2240	5-phrase_feature__noun_phrases__next_system_utterance__mediterranean_restaurant	6.1482	0.1046
2241	7-syntactic_feature__root_word__current_user_utterance__christmas	6.1482	0.1046
2242	4.1-ngram.next_system_utterance__house 01223	6.1440	0.1048
