dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2,SGDClassifier.penalty=l1,0.799298123003,0.720706834497,0.67007007787,0.687761402925,0.27922642231,0.00100815296173
dstc3,SGDClassifier.penalty=elasticnet,0.754073803815,0.661555992627,0.654084397201,0.638529434492,0.60187792778,0.00136697292328
ghome,BernoulliNB,0.712808498649,0.505159293302,0.588178593292,0.516028782457,0.00526058673859,0.00441217422485
family,LinearSVC+L1-FeatSel,0.88480166341,0.753294146165,0.695368824216,0.718118043187,1.50859737396,0.00392651557922
