dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.853135030454,0.827238294746,0.719441120374,0.747202418047
dstc3,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.819234122737,0.772916754008,0.693431904742,0.719693274909
family,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.877090657961,0.760754469324,0.695843797876,0.719135164642
ghome,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.895213056455,0.730561147139,0.632457360765,0.665740329002
