dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,3-phrasal,LinearSVC.pen=l1.C=0.062500,0.845093333652,0.811433689013,0.694846983286,0.719438383523
dstc3,next,3-phrasal,LinearSVC.pen=l1.C=0.062500,0.820866671127,0.774399620088,0.672616943411,0.698800791083
family,next,3-phrasal,LinearSVC.pen=l1.C=2.000000,0.867734492717,0.724480556959,0.658933313667,0.671359396507
ghome,next,3-phrasal,LinearSVC.pen=l1.C=2.000000,0.892208462988,0.690327385173,0.596821867212,0.61669392319
