dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.#percent=80.#feature=38655,LR.pen=l1.C=1,0.872797967804,0.739798946713,0.625349076506,0.64369625338,71.7176691396,0.222730973789
