dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.833625218914,0.79924983112,0.708813393832,0.73595685463
dstc3,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.788851351351,0.724272238946,0.676068150726,0.69472333908
family,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.872159090909,0.750437667621,0.627667038276,0.657583825706
ghome,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.876436781609,0.684994999583,0.563163413799,0.57459904971
