dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc3,next,6-d2v,LinearSVC+L1-FeatSel. C=8.000000,0.790199357774,0.680712444257,0.626253623042,0.638694950751
family,next,6-d2v,Random forest.#tree=256,0.851299598192,0.784350061952,0.601996732045,0.641072011926
family,next,6-d2v,Random forest.#tree=512,0.85324899548,0.781208746198,0.604543133735,0.6449702129
family,next,6-d2v,Random forest.#tree=1024,0.854669450025,0.802839430408,0.607867209384,0.649100030449
family,next,6-d2v,LinearSVC.pen=l1.C=0.062500,0.866593420392,0.714723860524,0.648747541454,0.65855469403
family,next,6-d2v,LinearSVC.pen=l2.C=0.062500,0.75832967102,0.561020330612,0.654550479714,0.592161543333
family,next,6-d2v,RBF SVC with C=0.062500,0.708541562029,0.177135390507,0.25,0.207350159609
family,next,6-d2v,LR.pen=l1.C=0.062500,0.873380210949,0.756151704877,0.653321932522,0.67383734849
family,next,6-d2v,LR.pen=l2.C=0.062500,0.846691361125,0.689215196003,0.659729495522,0.665630882358
family,next,6-d2v,LinearSVC.pen=l1.C=1.000000,0.865188661477,0.719115386948,0.652578357084,0.663936802244
family,next,6-d2v,LinearSVC.pen=l2.C=1.000000,0.75802988448,0.560173181094,0.655073706301,0.591980730028
family,next,6-d2v,RBF SVC with C=1.000000,0.842232232546,0.73633535213,0.578603763224,0.599885182405
family,next,6-d2v,LR.pen=l1.C=1.000000,0.870839088398,0.735190134182,0.655683176292,0.669602459954
family,next,6-d2v,LR.pen=l2.C=1.000000,0.835098568559,0.664955762629,0.664052548427,0.656797412316
family,next,6-d2v,LinearSVC.pen=l1.C=4.000000,0.86888969111,0.731066654315,0.66432325265,0.676494848958
family,next,6-d2v,LinearSVC.pen=l2.C=4.000000,0.755757157207,0.557178463675,0.651479546757,0.588758156924
family,next,6-d2v,RBF SVC with C=4.000000,0.861148606228,0.73384731527,0.635715656499,0.663666958998
family,next,6-d2v,LR.pen=l1.C=4.000000,0.871115331492,0.739492569277,0.654548232652,0.667319706115
family,next,6-d2v,LR.pen=l2.C=4.000000,0.824657835259,0.644851803096,0.656600802066,0.643036597845
family,next,6-d2v,LinearSVC.pen=l1.C=8.000000,0.867453540934,0.72830291575,0.661155646702,0.67329020062
family,next,6-d2v,LinearSVC.pen=l2.C=8.000000,0.755757157207,0.557190185644,0.651924703452,0.588739026402
family,next,6-d2v,RBF SVC with C=8.000000,0.861985183325,0.737123047888,0.638322984966,0.667503155815
family,next,6-d2v,LR.pen=l1.C=8.000000,0.871415118031,0.742998309273,0.656419844764,0.670657443965
family,next,6-d2v,LR.pen=l2.C=8.000000,0.81783965344,0.636568708201,0.652129519107,0.637648118071
family,next,6-d2v,LinearSVC+L1-FeatSel. C=8.000000,0.845854784028,0.657864450042,0.646734093234,0.640307079217
ghome,next,6-d2v,Random forest.#tree=256,0.874561292098,0.665939735411,0.533110015867,0.561393975679
ghome,next,6-d2v,Random forest.#tree=512,0.877022078279,0.636731209485,0.536888289294,0.564390801641
ghome,next,6-d2v,Random forest.#tree=1024,0.876101267966,0.657500454046,0.537986040413,0.569321689343
ghome,next,6-d2v,LinearSVC.pen=l1.C=0.062500,0.897195232954,0.66592185062,0.598287563901,0.620855324201
ghome,next,6-d2v,LinearSVC.pen=l2.C=0.062500,0.786837704536,0.531922652926,0.61357780664,0.560857058556
ghome,next,6-d2v,RBF SVC with C=0.062500,0.756791769861,0.189197942465,0.25,0.215387488329
ghome,next,6-d2v,LR.pen=l1.C=0.062500,0.898153087361,0.65043682502,0.59044980399,0.608317455409
ghome,next,6-d2v,LR.pen=l2.C=0.062500,0.878311212718,0.687911074257,0.557448064051,0.581982110152
ghome,next,6-d2v,LinearSVC.pen=l1.C=1.000000,0.89489638238,0.683577436307,0.613869467614,0.636875441454
ghome,next,6-d2v,LinearSVC.pen=l2.C=1.000000,0.784140894562,0.533232043422,0.61537520493,0.561549624198
ghome,next,6-d2v,RBF SVC with C=1.000000,0.869911729218,0.608006765049,0.516109250293,0.537384423154
ghome,next,6-d2v,LR.pen=l1.C=1.000000,0.897180415317,0.649756983309,0.590954548774,0.608576874995
ghome,next,6-d2v,LR.pen=l2.C=1.000000,0.856877500476,0.615066036679,0.609780966102,0.606101637757
ghome,next,6-d2v,LinearSVC.pen=l1.C=4.000000,0.88896509388,0.655589223597,0.595962375736,0.613009564022
ghome,next,6-d2v,LinearSVC.pen=l2.C=4.000000,0.784170529836,0.532877513624,0.613719369444,0.560714270829
ghome,next,6-d2v,RBF SVC with C=4.000000,0.88002794183,0.662484573149,0.552180868029,0.570871416191
ghome,next,6-d2v,LR.pen=l1.C=4.000000,0.897740310324,0.726071905434,0.59547672409,0.617987975846
ghome,next,6-d2v,LR.pen=l2.C=4.000000,0.850364090515,0.602150875815,0.610022168996,0.59992650621
ghome,next,6-d2v,LinearSVC.pen=l1.C=8.000000,0.884765352131,0.665032978806,0.5936849368,0.612073529501
ghome,next,6-d2v,LinearSVC.pen=l2.C=8.000000,0.783757752799,0.532579144083,0.614403135825,0.560884551428
ghome,next,6-d2v,RBF SVC with C=8.000000,0.87889333418,0.715548448201,0.556001294858,0.578476511469
ghome,next,6-d2v,LR.pen=l1.C=8.000000,0.893334180055,0.705456660428,0.588296672209,0.611373583677
ghome,next,6-d2v,LR.pen=l2.C=8.000000,0.849575580534,0.600468290011,0.614199577665,0.602527250209
ghome,next,6-d2v,LinearSVC+L1-FeatSel. C=8.000000,0.86545373722,0.63056331948,0.600027985189,0.598866896945
