dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.#percent=40.#feature=20227,LR.pen=l1.C=1,0.872403445822,0.739252301578,0.624313931817,0.643131881178,64.9353172684,0.221520466805
