dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
ghome.#percent=20.#feature=8370,LR.pen=l1.C=1,0.87026215338,0.652843027159,0.558740861781,0.574139288311,105.927323848,0.279431116581
