dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc3.#percent=100.#feature=13278,LR.pen=l1.C=1,0.776355912992,0.705477805336,0.646404366493,0.664675354142,107.706614724,0.176236596704
