model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2 - SGDClassifier.penalty=l1,0.757351238019,0.645267915393,0.579757187931,0.596532981679,0.114606976509,0.000497341156006
ghome - SGDClassifier.penalty=l1,0.846125135226,0.618923594688,0.563417340474,0.582866773715,0.072114944458,0.0003981590271
family - LinearSVC.loss=l2.penalty=l1,0.847574252989,0.620993390563,0.562863692627,0.573289668338,0.20831489563,0.000959634780884
