dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,10-[5+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.750074714739,0.618544011713,0.618842855963,0.616995401341
dstc3,next,10-[5+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.748179466595,0.630069445536,0.642287385263,0.633454398326
family,next,10-[5+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.805113636364,0.602617434248,0.592102302836,0.585915522081
ghome,next,10-[5+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.856798120277,0.601188997079,0.585520155837,0.587829526399
