dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,last,0-all,LR.pen=l1.C=2.000000,0.615079287281,0.464623940239,0.452298875473,0.453812860845
dstc3,last,0-all,LR.pen=l1.C=2.000000,0.598533806083,0.478901073432,0.445364317772,0.450580798547
family,last,0-all,LR.pen=l1.C=2.000000,0.733014816675,0.483506364631,0.364907197683,0.385256015284
ghome,last,0-all,LR.pen=l1.C=2.000000,0.764140471201,0.490603340877,0.347775578255,0.371369958244
