dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2.leave-out-features=8.semantic.#=8631,LinearSVC.pen=l1.C=1,0.402382549539,0.274494614982,0.266728559987,0.264326478314,27.1344611496,0.00635268688202
dstc2.leave-out-features=8.semantic.#=8631,LR.pen=l1.C=1,0.431228035547,0.279239121591,0.261776656366,0.245818887535,12.6913673252,0.00672399401665
dstc2.leave-out-features=8.semantic.#=8631,Random forest,0.435142531492,0.253909464008,0.255578153992,0.231497494548,20.4123984158,0.0652537405491
