dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2.leave-out-features=1.utt_len.#=9681,LinearSVC.pen=l1.C=1,0.398511611479,0.276627190948,0.267147364916,0.265913606021,31.0175326943,0.00783225297928
dstc2.leave-out-features=1.utt_len.#=9681,LR.pen=l1.C=1,0.428765568048,0.284731216293,0.262310557793,0.248267388357,14.3658790112,0.00880923271179
dstc2.leave-out-features=1.utt_len.#=9681,Random forest,0.436016657366,0.253267459158,0.254905834857,0.229463469729,18.098206377,0.0658993601799
