dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc3.leave-out-features=1.utt_len.#=13275,LinearSVC.pen=l1.C=1,0.376824517848,0.263598059971,0.262082538271,0.259850896946,36.8304724097,0.0124199032784
dstc3.leave-out-features=1.utt_len.#=13275,LR.pen=l1.C=1,0.407304706507,0.281293473384,0.263685896707,0.252293474335,13.4189715028,0.0102814674377
dstc3.leave-out-features=1.utt_len.#=13275,Random forest,0.4327375094,0.252346587946,0.257493664266,0.223446074713,20.7541636825,0.079217851162
