dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc3.leave-out-features=5.phrasal.#=10182,LinearSVC.pen=l1.C=1,0.377093792852,0.261359567888,0.261172951578,0.258387027917,38.0917305787,0.0100519021352
dstc3.leave-out-features=5.phrasal.#=10182,LR.pen=l1.C=1,0.4057931909,0.278119156474,0.261328161899,0.249056169475,14.0743160049,0.00981915394465
dstc3.leave-out-features=5.phrasal.#=10182,Random forest,0.433907547072,0.256216086046,0.258824732697,0.225519636389,19.5771256526,0.068931333224
