dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2.leave-out-features=7.syntactic.#=8726,LinearSVC.pen=l1.C=1,0.402076785693,0.274807940263,0.26671445877,0.264380908917,30.6034456151,0.00647311891828
dstc2.leave-out-features=7.syntactic.#=8726,LR.pen=l1.C=1,0.430309334129,0.27990652897,0.261653929877,0.246104069673,14.4133607149,0.00686515739986
dstc2.leave-out-features=7.syntactic.#=8726,Random forest,0.435749140503,0.253502157751,0.254951168581,0.229805619386,16.1169639996,0.0567088910512
