dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.leave-out-features=2.user_act.#=49162,LinearSVC.pen=l1.C=1,0.614335891962,0.254443380303,0.256785901822,0.248809101687,27.2481677771,0.0166639566422
family.leave-out-features=2.user_act.#=49162,LR.pen=l1.C=1,0.661762375538,0.243052961479,0.25215001334,0.230972639928,45.9998561144,0.017294716835
family.leave-out-features=2.user_act.#=49162,Random forest,0.683206915868,0.23348909192,0.249760588691,0.217519460583,128.284525005,0.0881876468658
