dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.leave-out-features=4.n-gram.#=24739,LinearSVC.pen=l1.C=1,0.615177211549,0.251575297209,0.255370558309,0.246930345765,26.9446791697,0.0162939834595
family.leave-out-features=4.n-gram.#=24739,LR.pen=l1.C=1,0.662946965224,0.2420397286,0.252347752914,0.230787310092,29.8036646605,0.0170115232468
family.leave-out-features=4.n-gram.#=24739,Random forest,0.683946798686,0.229296254471,0.249237718651,0.216017564316,95.6423510218,0.0975088310242
