dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
ghome.leave-out-features=3.time.#=38245,LinearSVC.pen=l1.C=1,0.665755744913,0.277551310322,0.26217281226,0.258257904306,39.3846426785,0.0315491914749
ghome.leave-out-features=3.time.#=38245,LR.pen=l1.C=1,0.718398911312,0.26736541713,0.252756430853,0.228058115946,10.7784883916,0.0265523970127
ghome.leave-out-features=3.time.#=38245,Random forest,0.721589489931,0.240851587528,0.249239247445,0.218953268486,81.4399496675,0.140909671783
