dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2.leave-out-features=4.n-gram.#=4497,LinearSVC.pen=l1.C=1,0.401067413062,0.274802584393,0.266573383061,0.264450207939,30.161232295,0.00659092903137
dstc2.leave-out-features=4.n-gram.#=4497,LR.pen=l1.C=1,0.429849988721,0.281632541956,0.261964921477,0.246900662349,13.9870521212,0.00710119724274
dstc2.leave-out-features=4.n-gram.#=4497,Random forest,0.436409346172,0.253980425443,0.255351472542,0.230167460643,16.0904494095,0.0582025384903
