dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.#percent=60.#feature=29891,LR.pen=l1.C=1,0.872494612749,0.741480881742,0.624469428507,0.643116503499,63.5896200418,0.216474409898
