dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,last,6-w2v,LinearSVC.pen=l1.C=0.062500,0.844187133524,0.807506747347,0.693786318334,0.718334276362
dstc3,last,6-w2v,LinearSVC.pen=l1.C=0.062500,0.820661626974,0.777088158371,0.672485009365,0.699008548091
family,last,6-w2v,LinearSVC.pen=l1.C=2.000000,0.868083249623,0.728503527989,0.659150560428,0.672033722761
ghome,last,6-w2v,LinearSVC.pen=l1.C=2.000000,0.891094388349,0.670548023985,0.591395482017,0.609292641876
