dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,9-[2+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.828509650156,0.800545991868,0.664237232305,0.690026445275
dstc3,next,9-[2+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.798093836411,0.772024298925,0.628956596722,0.654756639786
family,next,9-[2+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.851348568559,0.741196976893,0.631035721395,0.664480524877
ghome,next,9-[2+1.3.4],LR.pen=l2.C=100000000000000000000.000000,0.885634935755,0.707852617828,0.596542368507,0.634740732733
