dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,current,,cnn,0.6126211723639146,0.4369496303197067,0.434440665829329,0.42368665171544445
dstc3,current,,cnn,0.601994023726697,0.4678005310810095,0.4276473542404697,0.42174482087931947
family,current,,cnn,0.7265265570065292,0.46731201814019485,0.393463330164531,0.4098304041132964
ghome,current,,cnn,0.767914311720751,0.5069313855320015,0.40385717865954,0.427366542056283
