dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.#percent=60.#feature=29531,Random forest,0.695835162728,0.333551393757,0.281285487614,0.268891883949,61.0263224641,0.0958631555239
family.#percent=60.#feature=29531,LinearSVC.pen=l1.C=1,0.68003209641,0.353250211617,0.288299485796,0.28462052652,0.831505405903,0.00481616655986
family.#percent=60.#feature=29531,LR.pen=l1.C=1,0.692245512306,0.318899550965,0.262346646773,0.238190893033,0.527897969882,0.00483618577321
