dstc2100,dstc2,100,21,79,21.0000,79.0000
dstc2200,dstc2,200,28,172,14.0000,86.0000
dstc2300,dstc2,300,34,266,11.3333,88.6667
dstc2500,dstc2,500,46,454,9.2000,90.8000
dstc2600,dstc2,600,54,546,9.0000,91.0000
dstc2700,dstc2,700,59,641,8.4286,91.5714
dstc2800,dstc2,800,63,737,7.8750,92.1250
dstc2900,dstc2,900,66,834,7.3333,92.6667
dstc21000,dstc2,1000,72,928,7.2000,92.8000
dstc21500,dstc2,1500,82,1418,5.4667,94.5333
dstc22000,dstc2,2000,103,1897,5.1500,94.8500
dstc23000,dstc2,3000,140,2860,4.6667,95.3333
dstc24000,dstc2,4000,173,3827,4.3250,95.6750
dstc25000,dstc2,5000,213,4787,4.2600,95.7400
dstc3100,dstc3,100,16,84,16.0000,84.0000
dstc3200,dstc3,200,31,169,15.5000,84.5000
dstc3300,dstc3,300,41,259,13.6667,86.3333
dstc3500,dstc3,500,62,438,12.4000,87.6000
dstc3600,dstc3,600,71,529,11.8333,88.1667
dstc3700,dstc3,700,77,623,11.0000,89.0000
dstc3800,dstc3,800,88,712,11.0000,89.0000
dstc3900,dstc3,900,95,805,10.5556,89.4444
dstc31000,dstc3,1000,103,897,10.3000,89.7000
dstc31500,dstc3,1500,130,1370,8.6667,91.3333
dstc32000,dstc3,2000,156,1844,7.8000,92.2000
dstc33000,dstc3,3000,196,2804,6.5333,93.4667
dstc34000,dstc3,4000,222,3778,5.5500,94.4500
dstc35000,dstc3,5000,234,4766,4.6800,95.3200
