dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,all,8-skipthought,LR.pen=l1.C=2.000000,0.759235518789,0.66220213803,0.620949255115,0.634320518223
dstc3,all,8-skipthought,LR.pen=l1.C=2.000000,0.722835719383,0.625078555874,0.593174423518,0.604282833406
family,all,8-skipthought,LR.pen=l1.C=2.000000,0.782011865897,0.584327608829,0.569585026276,0.574755528391
ghome,all,8-skipthought,LR.pen=l1.C=2.000000,0.847381723503,0.579717137704,0.537553908811,0.550508740148
