dstc2100,dstc2,100,74,26,74.0000,26.0000
dstc2200,dstc2,200,122,78,61.0000,39.0000
dstc2300,dstc2,300,161,139,53.6667,46.3333
dstc2500,dstc2,500,235,265,47.0000,53.0000
dstc3100,dstc3,100,71,29,71.0000,29.0000
dstc3200,dstc3,200,126,74,63.0000,37.0000
dstc3300,dstc3,300,173,127,57.6667,42.3333
dstc3500,dstc3,500,234,266,46.8000,53.2000
family100,family,100,67,33,67.0000,33.0000
family200,family,200,106,94,53.0000,47.0000
family300,family,300,134,166,44.6667,55.3333
family500,family,500,234,266,46.8000,53.2000
ghome100,ghome,100,59,41,59.0000,41.0000
ghome200,ghome,200,89,111,44.5000,55.5000
ghome300,ghome,300,119,181,39.6667,60.3333
ghome500,ghome,500,234,266,46.8000,53.2000
