dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,7-d2v,LinearSVC.pen=l1.C=0.062500,0.844568836183,0.80539899813,0.694426179521,0.718660641604
dstc3,next,7-d2v,LinearSVC.pen=l1.C=0.062500,0.820461265721,0.776892348387,0.672263852959,0.698784452797
family,next,7-d2v,LinearSVC.pen=l1.C=2.000000,0.868195316424,0.724084532139,0.660665750094,0.672210181851
ghome,next,7-d2v,LinearSVC.pen=l1.C=2.000000,0.891865117165,0.701197677249,0.597575157097,0.61865559808
