dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.818688786214,0.788605285592,0.633790913369,0.653713297472
dstc3,next,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.783080122201,0.789067408661,0.606161922339,0.632814624064
family,next,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.843999874435,0.728611173389,0.613626198234,0.641163543086
ghome,next,9-[2+1.3.4],LR.pen=l1.C=2.000000,0.880928219132,0.686195305666,0.556612862337,0.592369468555
