dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,last,3-phrasal,LR.pen=l1.C=2.000000,0.595845322558,0.43694102276,0.43047357522,0.427550582911
dstc3,last,3-phrasal,LR.pen=l1.C=2.000000,0.573026603336,0.419295872087,0.415635547007,0.414429430017
family,last,3-phrasal,LR.pen=l1.C=2.000000,0.681752887996,0.355173206064,0.304696051538,0.307644625541
ghome,last,3-phrasal,LR.pen=l1.C=2.000000,0.741579771808,0.400324090514,0.325516142278,0.337800866589
