dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.74991123889,0.678207707637,0.545068968336,0.559139515717
dstc3,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.780286214432,0.793489885891,0.599349115748,0.625051370597
family,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.808704168759,0.710028625232,0.551601956142,0.583207548539
ghome,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.858960013548,0.617152120138,0.542196282082,0.556809853013
