dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
family,next,8-skipthought,LinearSVC.pen=l1.C=2.000000,0.654994349573,0.264551191492,0.254402404914,0.240167079521
dstc2,next,8-skipthought,LinearSVC.pen=l1.C=0.062500,0.375939522902,0.257193486888,0.255854374642,0.253069686469
ghome,next,8-skipthought,LinearSVC.pen=l1.C=2.000000,0.650396689316,0.261062465419,0.255478535517,0.253687228184
dstc3,next,8-skipthought,LinearSVC.pen=l1.C=0.062500,0.374890955312,0.249156337302,0.251981129863,0.247931900746
