dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2.#percent=5.#feature=484,Random forest,0.482857041091,0.299102174426,0.267756421459,0.206258352703,3.61251460314,0.0298122048378
dstc2.#percent=5.#feature=484,LinearSVC.pen=l1.C=1,0.485469326938,0.322995834269,0.268972001202,0.206918916438,0.00993934869766,0.000371766090393
dstc2.#percent=5.#feature=484,LR.pen=l1.C=1,0.485554216581,0.303412665705,0.262113311037,0.190824654042,0.0139139413834,0.000506782531738
