dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,0-all,LR.pen=l1.C=1.000000,0.82407386598,0.752217031931,0.701261890539,0.717971150249
dstc3,next,0-all,LR.pen=l1.C=1.000000,0.789548657568,0.724594965052,0.682167913391,0.698025353367
family,next,0-all,LR.pen=l1.C=1.000000,0.867188598694,0.729429276488,0.69053867659,0.705720205195
ghome,next,0-all,LR.pen=l1.C=1.000000,0.88931119155,0.671858439077,0.615308238112,0.631427554048
